sarc,text
0,This kids seriously saying that if you believe in evolution then you shouldnt believe endangered species are a problem bc they'll adapt
0,"** Grace Chinga  , Is dead???  Rest In Peace.... **"
0,"If you see someone not as as you are, ask God to them"
0,Some one has brutally destroyed my support system
0,Today has truly been an awesome day lol...about to start my class and then head to bible study 
0,It might sound sad but no more heroes won't run again has me emotional fucking loved that horse epic runner with a great punk name
0,The of the Lord is the settling in place of your Soul in its most appropriate mold in the
0,"Not many things that will make ya boy shed a tear, but when my talk about Siani. I defiantly shed tears. OF!!"
0,Sooo that is back!!!
0,does it ever drive you crazy just how fast the night changes ....
1,"It's so amusing how my country has just started to adopt Chip Card readers, which has had for like 10 damn years now."
0,Got a coffee pot today that does regular coffee and keurig cups
0,Wine is supposed to help you sleep. Not keep you awake
0,Give an the gift of today - go and leave a review for a book of theirs you really enjoyed. = MoreBooks
0,Dolls have always freaked me out but the trailer for has taken it to a whole different level.
0,Some people think they're perfect.
0,I to and share as way to share
0,"I swear every time I plan on going to a Cavs game, Lebron sits out"
0,"He scores when he wants scores when he wants, especially against."
0,Be live within the hour with some new follow and donation sounds ;)
0,Tja alles hat zwei Seiten..meine is mir lieber ;)
0,People need to watch their damn kids. Running around in the street and shit.
0,And the is covering up a real rot: turning all schools into academies. What the actual...
0,Tonight's acca looks nailed on with Barcelona going 3-1 up.
0,Life is actually pretty dope lately.
0,Just emailed Aldi asking them to use less fruit &amp; veg packaging. Beats Sunday's email to Glasgow uni about donating my body to science.
0,El wey que siempre esta en el metro pidiendo un peso para su boleto hoy esta pidiendo un peso para comer.
0,"When the wind blows you, your suitcase, and the contents of your wallet into the street :-)"
0,Gabriel hung out to dry ...Look  at my team ...so close to becoming a joke ...#heartbroken the life of an
0,Just went through my Instagram and now I'm
0,El profe comparando las fiestas de Ana Perenna con la mega peda de las islas 
0,El profe comparando las fiestas de Ana Perenna con la mega peda de las islas 
0,She doesn't even know who George Clooney
0,"Got a call today saying ""We have tons of candidates but you're one of those we want to interview."""
0,Ticesana atmaksajas! Tagad jatic brinumam lidz galam!
0,has let the dead back to life.
0,What the fvck. 5 goals to 1 on aggregate.  Well barcelona deserves the win.
0,"''todos al rededor tuyo como pajeros ''
Ok , no me di cuenta de eso"
0,"Can't believe it but I'm voting for Hillary in Nov. After 2 Obama terms, I can endure a 3rd. Maybe by 2020 we'll have woken up.#Heartbroken"
0,I am utterly that some people have never heard of
0,Wat ik mij vooral afvraag bij is; mag die gek over 21 jaar echt gewoon weer doodleuk over straat lopen?! 77 mensen gedood!
0,Bye bye Arsenal :)
0,Some of the conversations me and the work girls have are disgusting but this is why we'll be friends forever
0,too many confederate flags in Florida... !!!
0,"When your mom says ""I'm proud of you""&gt;&gt;&gt;&gt;&gt;...Best feeling in the world"
0,Les devoirs blancs qui maintenant compte dans la moyenne ?
0,Finish all of the projects! Do all of the things! I have a 5 day weekend coming.
0,is in for a shock. Seeing this is. Some tenants are. Not blaming her but is this her first visit?
0,No rice life ; so I got lettuce wraps. but still
0,"Was supposed to go out for ice cream with my boyfriend today.. I guess since there's a literal blizzard outside, it's a no-go."
0,"You may find 
Me, underneath
The pile. 
Beneath the
Others
Stilled, for 
Time."
0,"my mom really yelled at me for not including her in dinner, i save her food and she doesnt even eat it."
0,Sitting on my balcony in the sunshine working on tomorrow's lecture. Life is pretty good right now.
0,My husband knows how to help mend a broken heart. He truly takes great care of me
0,"You need to cheer the hell up! Cause really, you resemble the Goth kids off of South Park gang raping Eeyore right now! "
0,Driving back to Maesteg after a good win singing out load listening to Chris Needs on BBC Wales.
0,I thought we had it together but well
0,"the customers coworkers, family all gave me hell"
0,I have to have a flu shot for the job site I'm going into Monday
0,It just randomly started to thunder and pouring rain
0,"So, I'm not the only Conway with a this yr ... busy planning  hubby's cake&amp;celebrations but shhhhh! It's secret"
0,"I've realized talking to people won't make you, unless it's that one special, that makes you smile!!"
0,I will be impressed with technology when I can download food
0,It's a blue sky above and flickering snow...
0,This country should be finding homes for the homeless here and not for the ones who are just walking over the fucking boarder line.
0,"In your do not sin. Do not let the sun go down while you are still, &amp; do not give the devil a
foothold. -Eph 4:26"
0,"If you can stop Neymar, Suarez and Messi when you're playing Barcelona you have half a chance...oh hang on they've all scored!"
0,I swear my taxes due are increasing in thousand dollar increments since I last looked at my 1040
0,A wannabe American seal supporting the attack on Paris
0,When you have ZERO buyer's remorse for a vehicle purchase!!
0,Not continue to stay at the bottom by choice &amp; try to live off the government without trying to better yourselves
0,"Wat een fijne en interessante middag in  CODA Apeldoorn!
Dankjewel voor de samenwerking iQMaak en Fier Hoogbegaafd
"
0,"Buhay pa po ako, so more or less makaka-exam pa ako mamaya"
0,"Somos pocos pero, mejor calidad a cantidad no? :)"
0,To the lady smoking in her car with your child in a car seat in the back... You're the worst kind of person.
0,Whatever you decide to do make sure it makes you.
0,These next two paychecks are going to be amazing!! 49 hours + this next two weeks
0,This episode of the starts with a 2 year old getting run over by a train.
0,Somedays are better than other days and somedays just feel like i cant even get out of bed !!
0,Kids these days have no imagination. what happened to being 2 and everything being possible?
0,I do hope there's not one disabled person that feels they are in any way to blame for UK debts.
0,They just go right back to Trump. Kasich just finally won a state and people don't even know who he is and that he's running...
0,Fucking hate arguing with people does my head right in
0,Mother trying to teach her kid how to ride a bike in gale force winds.
0,Crashed my first audition today and it feels SO good!!!
0,Llegue de la escuela y no supe si me quede dormido o inconsciente :(
0,Out of all the people in the world... I had to fall in love with you!
0,"Love is the joy of the good, the wonder of the wise, the amazement of the Gods. ~Plato"
0,IN -Join US daily (M-F) from 4p-7p for the premier 2 for 1 Drink Specials -24 Draft Beers/50 Bottles/Premium Well
0,King Tut's parents were brother and sister
0,If anyone thinks a friend is someone who secretly gets happy when they don't succeed ... They don't know what a friend is
0,"Hay que vivir la vida como una verdadera fiesta, no como si fuese un carnaval. Nuestra felicidad tiene precio de madero"
0,"""Why, sometimes I've believed as many as six impossible things before breakfast.""  -  Alice in Wonderland"
0,Just watched 2 for the first time. He's not REALLY mad is he? More like max!
0,Bonked my head on the cupboard door while trying to reach the box of cookies. WHY IS THE UNIVERSE AGAINST ME!?
0,After a week not able to paint - back &amp; singing badly loudly/neighbours
0,Literally just watched 6 deer cross university street and run into the quad.
0,believe &amp; achieve   &amp; your
0,"watch it, think ""nah, it can't be!"", watch it again... freak the fuck out, genuinely feel terrified."
0,"Sugar Tax what a joke just another way for the government to get money from  us.
 "
0,The fact that we don't have free Health Care as a leading country boggles my mind. No one should go into debt to keep themselves alive.
0,Coman has now set up the last minute equaliser and scored what looks to be the killer goal and he's on loan from juve?
0,Loves a night at the theatre!
0,"When I'm sad, I just sing. Then realize my voice is worse than my problems..."
0,Coman on LOAN from juve
0,I was smacked by a tree while riding the bus.
0,Damn Juve way to blow it
0,13 amarillas en un juego
0,"Romans 12:14 Bless them which persecute you: bless, and curse not."
0,hola la verdad es que no tweeteo nada
0,I hope am not the only one who wanted penalties?
0,Legit favourite weather out and time of day !!! 
0,"When you realise that it's been a month yet you still haven't received your exam results, while all of the other forms have...#WTF"
